question_id,image,cls,label,response,inference_s,vram_mb
1,medium_distance_trash25.jpg,trash,yes,yes,0.376,4590.4
2,medium_distance_trash648.jpg,container,yes,no,0.428,4589.6
3,hn_radisson_isla_corazon_anfi_45.jpg,plastic,no,no,8.403,5555.8
4,medium_distance_trash984.jpg,polystyrene,yes,yes,0.251,4619.7
5,hn_anfi_harbour_view_43.jpg,container,no,no,3.648,5563.1
6,close_distance_trash921.jpg,trash,no,Yes,1.668,6546.2
7,hn_anfi_isla_corazon_view_67.jpg,metal,no,no,1.069,5554.4
8,medium_distance_trash1048.jpg,container,no,TIMEOUT,15.005,0
9,far_distance_trash377.jpg,trash,yes,TIMEOUT,15.003,0
10,far_distance_trash351.jpg,plastic,no,TIMEOUT,15.017,0
11,hn_anfi_beach_vega_26.jpg,plastic,no,TIMEOUT,15.008,0
12,medium_distance_trash168.jpg,container,yes,yes,11.074,7023.7
13,medium_distance_trash883.jpg,container,yes,no,0.251,4589.6
14,medium_distance_trash441.jpg,plastic,yes,yes,0.168,4586.4
15,medium_distance_trash719.jpg,plastic,yes,no,0.195,4586.4
16,close_distance_trash477.jpg,trash pile,yes,Yes,0.178,4619.0
17,close_distance_trash122.jpg,trash pile,no,no,0.173,4588.8
18,medium_distance_trash1038.jpg,plastic,yes,yes,1.392,6536.1
19,close_distance_trash229.jpg,metal,no,no,0.224,4586.0
20,hn_radisson_isla_corazon_anfi_97.jpg,container,no,no,0.79,5563.1
21,close_distance_trash1022.jpg,trash,yes,Yes,0.211,4620.5
22,hn_anfi_harbour_view_58.jpg,plastic,no,no,0.811,5555.8
23,hn_anfi_harbour_view_134.jpg,plastic,no,no,0.83,5555.8
24,medium_distance_trash148.jpg,plastic,yes,no,0.244,4586.4
25,medium_distance_trash14.jpg,container,yes,yes,0.222,4589.6
26,medium_distance_trash897.jpg,metal,yes,yes,0.179,4563.7
27,far_distance_trash470.jpg,plastic,yes,yes,0.267,4741.9
28,hn_anfi_harbour_view_49.jpg,plastic,no,no,0.884,5555.8
29,close_distance_trash33.jpg,trash,yes,yes,0.214,4590.4
