question_id,image,cls,label,response,inference_s,vram_mb
1,medium_distance_trash25.jpg,trash,yes,yes,0.374,7635.5
2,medium_distance_trash648.jpg,container,yes,no,0.261,7635.4
3,hn_radisson_isla_corazon_anfi_45.jpg,plastic,no,no,1.368,8919.3
4,medium_distance_trash984.jpg,polystyrene,yes,yes,0.274,7665.5
5,hn_anfi_harbour_view_43.jpg,container,no,no,1.277,8924.1
6,close_distance_trash921.jpg,trash,no,no,2.272,10345.7
7,hn_anfi_isla_corazon_view_67.jpg,metal,no,no,1.262,8917.3
8,medium_distance_trash1048.jpg,container,no,TIMEOUT,15.01,0
9,far_distance_trash377.jpg,trash,yes,TIMEOUT,15.002,0
10,far_distance_trash351.jpg,plastic,no,TIMEOUT,15.012,0
11,hn_anfi_beach_vega_26.jpg,plastic,no,TIMEOUT,15.009,0
12,medium_distance_trash168.jpg,container,yes,TIMEOUT,15.01,0
13,medium_distance_trash883.jpg,container,yes,TIMEOUT,15.015,0
14,medium_distance_trash441.jpg,plastic,yes,TIMEOUT,15.009,0
15,medium_distance_trash719.jpg,plastic,yes,TIMEOUT,15.014,0
16,close_distance_trash477.jpg,trash pile,yes,TIMEOUT,15.009,0
17,close_distance_trash122.jpg,trash pile,no,TIMEOUT,15.007,0
18,medium_distance_trash1038.jpg,plastic,yes,TIMEOUT,15.001,0
19,close_distance_trash229.jpg,metal,no,TIMEOUT,15.011,0
20,hn_radisson_isla_corazon_anfi_97.jpg,container,no,TIMEOUT,15.001,0
21,close_distance_trash1022.jpg,trash,yes,TIMEOUT,15.01,0
22,hn_anfi_harbour_view_58.jpg,plastic,no,TIMEOUT,15.011,0
23,hn_anfi_harbour_view_134.jpg,plastic,no,TIMEOUT,16.984,0
24,medium_distance_trash148.jpg,plastic,yes,TIMEOUT,15.004,0
25,medium_distance_trash14.jpg,container,yes,TIMEOUT,15.009,0
26,medium_distance_trash897.jpg,metal,yes,TIMEOUT,15.012,0
27,far_distance_trash470.jpg,plastic,yes,TIMEOUT,15.004,0
28,hn_anfi_harbour_view_49.jpg,plastic,no,TIMEOUT,15.01,0
29,close_distance_trash33.jpg,trash,yes,TIMEOUT,15.012,0
30,medium_distance_trash840.jpg,plastic,no,TIMEOUT,15.013,0
31,far_distance_trash67.jpg,container,yes,TIMEOUT,15.004,0
32,medium_distance_trash185.jpg,container,no,no,5.365,11167.1
33,medium_distance_trash1076.jpg,metal,no,no,4.586,12456.3
34,medium_distance_trash271.jpg,plastic,yes,yes,0.254,7635.4
35,medium_distance_trash1054.jpg,plastic,yes,yes,0.385,7814.4
36,close_distance_trash545.jpg,container,yes,yes,13.487,23448.3
37,hn_cabo_torres_view_restinga_port_20.jpg,plastic,no,no,1.253,8919.3
38,hn_anfi_harbour_view_40.jpg,container,no,no,1.266,8924.1
39,close_distance_trash1273.jpg,container,no,no,0.66,8101.1
40,medium_distance_trash116.jpg,trash,yes,yes,0.261,7635.5
41,medium_distance_trash466.jpg,metal,yes,no,0.218,7635.4
42,close_distance_trash1281.jpg,container,no,no,0.681,8101.1
43,far_distance_trash91.jpg,container,yes,no,0.263,7635.4
44,medium_distance_trash849.jpg,plastic,yes,yes,0.232,7635.4
45,medium_distance_trash621.jpg,plastic,yes,no,0.24,7635.4
46,medium_distance_trash229.jpg,trash,yes,yes,0.244,7635.5
47,medium_distance_trash631.jpg,container,yes,no,0.249,7635.4
48,medium_distance_trash616.jpg,polystyrene,yes,no,0.243,7635.4
49,far_distance_trash256.jpg,plastic,yes,yes,0.236,7635.4
50,medium_distance_trash10.jpg,metal,yes,yes,0.24,7635.4
