question_id,image,cls,label,response,inference_s,vram_mb
1,close_distance_trash219.jpg,container,yes,no,1.536,4160.2
2,medium_distance_trash156.jpg,metal,yes,yes,0.253,4155.6
3,far_distance_trash298.jpg,plastic,no,yes,0.232,4155.9
4,medium_distance_trash218.jpg,trash,yes,yes,0.21,4158.3
5,medium_distance_trash615.jpg,container,yes,yes,0.206,4157.5
6,medium_distance_trash72.jpg,plastic,yes,yes,0.207,4155.9
7,medium_distance_trash22.jpg,metal,no,yes,0.195,4155.6
8,medium_distance_trash689.jpg,metal,yes,no,0.199,4155.6
9,far_distance_trash460.jpg,metal,yes,no,1.189,6105.3
10,far_distance_trash102.jpg,container,yes,yes,0.208,4157.5
11,far_distance_trash344.jpg,trash pile,no,no,0.209,4156.3
12,medium_distance_trash794.jpg,plastic,yes,no,0.209,4155.9
13,medium_distance_trash603.jpg,metal,no,no,0.209,4155.6
14,medium_distance_trash187.jpg,metal,yes,yes,0.197,4155.6
15,medium_distance_trash11.jpg,trash pile,no,no,0.148,4156.3
16,hn_anfi_isla_corazon_view_53.jpg,trash pile,no,no,0.545,5127.0
17,close_distance_trash195.jpg,container,yes,no,0.188,4157.5
18,close_distance_trash1270.jpg,container,no,no,0.278,4557.4
19,hn_scene_1006_117.jpg,trash,no,yes,0.578,5133.0
20,medium_distance_trash636.jpg,trash,no,yes,0.173,4158.3
21,hn_radisson_isla_corazon_anfi_55.jpg,trash pile,no,no,0.553,5127.0
22,medium_distance_trash783.jpg,plastic,yes,yes,0.194,4155.9
23,hn_anfi_harbour_view_74.jpg,metal,no,no,0.561,5123.9
24,hn_radisson_isla_corazon_anfi_109.jpg,container,no,no,0.588,5130.0
25,hn_anfi_beach_vega_42.jpg,plastic,no,no,0.58,5125.5
26,far_distance_trash467.jpg,plastic,no,no,10.721,26568.2
27,hn_radisson_isla_corazon_anfi_110.jpg,trash pile,no,no,0.621,5127.0
28,hn_anfi_isla_corazon_view_82.jpg,polystyrene,no,no,0.62,5130.0
29,medium_distance_trash768.jpg,trash,yes,Yes,0.23,4158.3
30,close_distance_trash230.jpg,metal,no,no,0.223,4155.6
31,hn_anfi_harbour_view_72.jpg,metal,no,no,0.614,5123.9
32,medium_distance_trash1060.jpg,plastic,yes,yes,0.341,4552.6
33,hn_anfi_harbour_view_33.jpg,polystyrene,no,no,0.654,5130.0
34,close_distance_trash83.jpg,metal,no,yes,0.234,4155.6
35,close_distance_trash1295.jpg,trash pile,no,TIMEOUT,15.015,0
36,medium_distance_trash515.jpg,metal,no,TIMEOUT,15.009,0
37,close_distance_trash183.jpg,trash,no,TIMEOUT,15.004,0
38,hn_anfi_harbour_view_84.jpg,trash pile,no,TIMEOUT,15.002,0
39,close_distance_trash540.jpg,plastic,yes,TIMEOUT,15.003,0
40,hn_radisson_isla_corazon_anfi_79.jpg,metal,no,TIMEOUT,15.007,0
41,close_distance_trash1248.jpg,trash pile,yes,TIMEOUT,15.005,0
42,close_distance_trash1245.jpg,trash pile,yes,TIMEOUT,15.011,0
43,far_distance_trash535.jpg,container,yes,TIMEOUT,15.008,0
44,close_distance_trash122.jpg,plastic,yes,yes,10.93,7332.2
45,close_distance_trash1191.jpg,metal,yes,yes,0.203,5000.4
46,medium_distance_trash855.jpg,metal,no,no,0.203,4229.3
47,close_distance_trash685.jpg,trash pile,yes,Yes,0.176,4262.4
48,hn_scene_1006_126.jpg,metal,no,no,0.719,5198.9
49,far_distance_trash538.jpg,plastic,no,no,0.199,4229.8
50,medium_distance_trash662.jpg,container,yes,yes,0.192,4232.3
51,medium_distance_trash1057.jpg,plastic,yes,no,0.252,4385.5
52,far_distance_trash295.jpg,polystyrene,no,yes,0.172,4232.3
53,close_distance_trash100.jpg,polystyrene,no,no,0.172,4232.3
54,far_distance_trash301.jpg,container,yes,yes,0.164,4232.3
55,hn_cabo_torres_view_restinga_port_28.jpg,container,no,no,0.575,5204.8
56,medium_distance_trash872.jpg,trash pile,no,yes,0.199,4231.3
57,medium_distance_trash202.jpg,plastic,no,no,0.165,4208.3
58,close_distance_trash251.jpg,trash,yes,yes,0.179,4233.3
59,close_distance_trash285.jpg,metal,no,no,0.206,4389.8
60,medium_distance_trash467.jpg,container,yes,yes,0.168,4232.3
61,medium_distance_trash618.jpg,polystyrene,yes,yes,0.165,4232.3
62,medium_distance_trash128.jpg,plastic,yes,no,0.165,4229.8
63,close_distance_trash1259.jpg,trash pile,yes,yes,0.284,4626.5
64,medium_distance_trash183.jpg,metal,yes,no,0.183,4229.3
65,medium_distance_trash170.jpg,plastic,no,no,0.169,4229.8
66,medium_distance_trash10.jpg,container,no,no,0.173,4232.3
67,close_distance_trash9.jpg,metal,no,no,0.68,5505.7
68,hn_anfi_harbour_view_47.jpg,polystyrene,no,no,0.582,5204.8
69,hn_scene_1006_9.jpg,metal,no,no,0.554,5198.9
70,hn_anfi_harbour_view_135.jpg,trash pile,no,no,0.584,5201.8
71,medium_distance_trash959.jpg,metal,no,no,1.053,6177.0
72,far_distance_trash79.jpg,metal,yes,yes,0.18,4208.0
73,medium_distance_trash845.jpg,trash pile,no,yes,0.166,4231.3
74,medium_distance_trash611.jpg,polystyrene,no,yes,0.168,4232.3
75,far_distance_trash470.jpg,polystyrene,no,no,0.202,4387.2
76,far_distance_trash382.jpg,container,yes,yes,0.178,4232.3
77,medium_distance_trash684.jpg,container,yes,yes,0.163,4232.3
78,medium_distance_trash60.jpg,metal,no,no,0.246,4229.3
79,hn_cabo_torres_view_harbour_entrance_39.jpg,trash,no,Yes,0.603,5207.7
80,medium_distance_trash203.jpg,plastic,yes,no,0.18,4208.3
81,hn_anfi_beach_vega_15.jpg,container,no,no,0.586,5204.8
82,medium_distance_trash837.jpg,container,yes,no,0.172,4232.3
83,close_distance_trash116.jpg,polystyrene,no,yes,0.16,4232.3
84,medium_distance_trash115.jpg,polystyrene,no,no,0.171,4232.3
85,hn_anfi_harbour_view_117.jpg,plastic,no,no,0.576,5200.4
86,close_distance_trash64.jpg,container,yes,yes,0.213,4232.3
87,medium_distance_trash1077.jpg,trash pile,no,no,0.158,4231.3
88,hn_anfi_harbour_view_161.jpg,trash pile,no,no,0.588,5201.8
89,medium_distance_trash559.jpg,trash,no,yes,0.173,4233.3
90,hn_anfi_harbour_view_178.jpg,trash pile,no,no,0.587,5201.8
91,close_distance_trash494.jpg,trash pile,no,no,1.078,6181.0
92,close_distance_trash483.jpg,metal,yes,yes,0.2,4261.3
93,hn_radisson_isla_corazon_anfi_38.jpg,trash,no,yes,0.585,5207.7
94,close_distance_trash1241.jpg,plastic,yes,yes,0.203,4385.5
95,close_distance_trash33.jpg,metal,yes,yes,0.194,4229.3
96,hn_anfi_harbour_view_131.jpg,metal,no,no,0.579,5198.9
97,hn_cabo_torres_view_restinga_port_49.jpg,trash pile,no,no,0.625,5201.8
98,hn_scene_1006_120.jpg,trash pile,no,no,0.588,5201.8
99,medium_distance_trash244.jpg,trash,yes,Yes,0.177,4233.3
100,medium_distance_trash90.jpg,container,no,no,0.195,4233.0
101,hn_radisson_isla_corazon_anfi_86.jpg,polystyrene,no,no,0.582,5204.0
102,hn_radisson_isla_corazon_anfi_56.jpg,trash,no,Yes,0.588,5207.0
103,hn_anfi_harbour_view_103.jpg,trash,no,no,0.586,5207.0
104,medium_distance_trash269.jpg,plastic,yes,yes,0.171,4230.5
105,medium_distance_trash240.jpg,polystyrene,no,no,0.149,4233.0
106,medium_distance_trash237.jpg,metal,no,no,0.179,4230.1
107,close_distance_trash198.jpg,plastic,yes,no,0.158,4230.5
108,medium_distance_trash30.jpg,plastic,yes,yes,0.162,4230.5
109,medium_distance_trash241.jpg,container,yes,yes,0.158,4233.0
110,medium_distance_trash494.jpg,trash,yes,yes,0.158,4234.0
111,hn_radisson_isla_corazon_anfi_10.jpg,trash pile,no,no,0.583,5201.0
112,medium_distance_trash1066.jpg,container,yes,yes,0.198,4233.0
113,medium_distance_trash620.jpg,container,yes,yes,0.223,4233.0
114,medium_distance_trash833.jpg,trash pile,no,no,0.177,4232.0
