question_id,image,cls,label,response,inference_s,vram_mb
1,close_distance_trash219.jpg,container,yes,no,0.204,4267.5
2,medium_distance_trash156.jpg,metal,yes,yes,0.161,4263.7
3,far_distance_trash298.jpg,plastic,no,yes,0.165,4264.2
4,medium_distance_trash218.jpg,trash,yes,yes,0.158,4268.1
5,medium_distance_trash615.jpg,container,yes,Yes,0.179,4267.5
6,medium_distance_trash72.jpg,plastic,yes,yes,0.162,4264.2
7,medium_distance_trash22.jpg,container,no,no,0.148,4267.5
8,medium_distance_trash689.jpg,metal,yes,yes,0.164,4263.7
9,far_distance_trash460.jpg,metal,yes,yes,1.038,6209.3
10,far_distance_trash102.jpg,container,yes,yes,0.192,4267.5
11,far_distance_trash344.jpg,metal,no,no,0.138,4263.7
12,medium_distance_trash794.jpg,plastic,yes,no,0.161,4264.2
13,medium_distance_trash603.jpg,trash,no,Yes,0.164,4268.1
14,medium_distance_trash187.jpg,metal,yes,yes,0.162,4263.7
15,medium_distance_trash11.jpg,trash,no,yes,0.172,4268.1
16,hn_anfi_isla_corazon_view_53.jpg,plastic,no,no,0.591,5231.9
17,close_distance_trash195.jpg,container,yes,no,0.215,4267.5
18,close_distance_trash1270.jpg,container,no,no,0.276,4660.4
19,hn_scene_1006_117.jpg,trash,no,yes,0.598,5239.4
20,medium_distance_trash636.jpg,container,no,no,0.191,4267.5
21,hn_radisson_isla_corazon_anfi_55.jpg,trash,no,yes,0.569,5239.4
22,medium_distance_trash783.jpg,plastic,yes,yes,0.204,4264.2
23,hn_anfi_harbour_view_74.jpg,trash,no,no,0.581,5239.4
24,hn_radisson_isla_corazon_anfi_109.jpg,plastic,no,no,0.617,5231.9
25,hn_anfi_beach_vega_42.jpg,container,no,no,0.597,5236.4
26,far_distance_trash467.jpg,plastic,no,no,10.902,26672.7
27,hn_radisson_isla_corazon_anfi_110.jpg,trash,no,yes,0.651,5239.4
28,hn_anfi_isla_corazon_view_82.jpg,container,no,no,0.597,5236.4
29,medium_distance_trash768.jpg,trash,yes,Yes,0.217,4268.1
30,close_distance_trash230.jpg,trash,no,yes,0.204,4268.1
31,hn_anfi_harbour_view_72.jpg,plastic,no,no,0.614,5231.9
32,medium_distance_trash1060.jpg,plastic,yes,yes,0.328,4657.6
33,hn_anfi_harbour_view_33.jpg,trash,no,yes,0.607,5239.4
34,close_distance_trash83.jpg,container,no,no,0.218,4267.5
