question_id,image,cls,label,response,inference_s,vram_mb
1,close_distance_trash177.jpg,container,yes,no,0.237,4309.4
2,close_distance_trash191.jpg,plastic,no,no,0.208,4307.4
3,far_distance_trash18.jpg,metal,yes,yes,0.205,4306.9
4,marine_litter_427.jpg,polystyrene,yes,yes,0.202,4341.3
5,hn_radisson_isla_corazon_anfi_42.jpg,metal,no,no,0.611,5272.9
6,marine_litter_340.jpg,polystyrene,yes,yes,0.196,4341.3
7,hn_anfi_harbour_view_23.jpg,container,no,no,0.63,5278.9
8,far_distance_trash236.jpg,plastic,no,no,0.234,4307.4
9,marine_litter_367.jpg,plastic,yes,yes,0.244,4338.5
10,marine_litter_25.jpg,trash,no,no,0.214,4342.1
11,hn_radisson_isla_corazon_anfi_70.jpg,metal,no,no,0.601,5272.9
12,medium_distance_trash914.jpg,container,no,no,5.093,14484.6
13,medium_distance_trash484.jpg,metal,no,no,0.227,4306.9
14,medium_distance_trash260.jpg,metal,yes,yes,0.207,4306.9
15,marine_litter_333.jpg,plastic,yes,yes,0.202,4338.5
16,medium_distance_trash673.jpg,trash,yes,yes,0.2,4310.0
17,far_distance_trash65.jpg,trash,yes,yes,0.162,4310.0
18,hn_cabo_torres_view_harbour_entrance_85.jpg,container,no,no,0.602,5278.9
19,hn_scene_1006_9.jpg,container,no,no,0.621,5278.9
20,close_distance_trash92.jpg,trash pile,no,no,0.18,4307.8
21,far_distance_trash245.jpg,metal,yes,yes,0.187,4306.9
22,medium_distance_trash6.jpg,container,no,no,0.206,4309.4
23,medium_distance_trash474.jpg,container,no,no,0.191,4309.4
24,hn_cabo_torres_view_harbour_entrance_78.jpg,metal,no,no,0.608,5272.9
25,medium_distance_trash48.jpg,container,yes,yes,0.222,4309.4
26,marine_litter_428.jpg,polystyrene,yes,yes,0.186,4341.3
27,marine_litter_315.jpg,container,no,yes,0.185,4341.3
28,close_distance_trash45.jpg,trash,yes,no,0.169,4310.0
29,medium_distance_trash898.jpg,metal,yes,yes,0.165,4282.4
30,close_distance_trash316.jpg,trash pile,no,no,0.194,4339.0
31,medium_distance_trash658.jpg,plastic,yes,yes,0.165,4307.4
32,far_distance_trash36.jpg,trash,yes,yes,0.168,4310.0
33,medium_distance_trash667.jpg,trash,yes,no,0.185,4310.0
34,medium_distance_trash76.jpg,polystyrene,yes,no,0.164,4309.4
35,far_distance_trash74.jpg,container,no,no,0.18,4309.4
36,close_distance_trash54.jpg,container,no,no,0.164,4309.4
37,marine_litter_155.jpg,plastic,yes,yes,0.179,4338.5
38,medium_distance_trash634.jpg,trash,yes,yes,0.165,4310.0
39,hn_cabo_torres_view_harbour_entrance_38.jpg,metal,no,no,0.595,5272.9
40,hn_scene_1006_129.jpg,metal,no,no,0.627,5272.9
41,close_distance_trash1240.jpg,trash,yes,no,0.233,4464.1
42,medium_distance_trash706.jpg,plastic,yes,yes,0.183,4307.4
43,far_distance_trash415.jpg,polystyrene,yes,yes,0.171,4309.4
44,medium_distance_trash110.jpg,container,yes,yes,0.17,4309.4
45,hn_radisson_isla_corazon_anfi_89.jpg,container,no,no,0.585,5278.9
46,far_distance_trash68.jpg,plastic,yes,yes,0.215,4307.4
47,hn_radisson_isla_corazon_anfi_106.jpg,plastic,no,no,0.583,5274.4
48,far_distance_trash344.jpg,container,yes,no,0.18,4309.4
49,hn_radisson_isla_corazon_anfi_130.jpg,plastic,no,no,0.574,5274.4
50,medium_distance_trash274.jpg,container,yes,yes,0.192,4309.4
51,marine_litter_363.jpg,plastic,yes,no,0.17,4338.5
52,medium_distance_trash192.jpg,container,yes,yes,0.17,4286.0
53,hn_anfi_harbour_view_25.jpg,metal,no,no,0.605,5272.9
54,medium_distance_trash79.jpg,metal,yes,yes,0.187,4306.9
55,medium_distance_trash1038.jpg,plastic,yes,yes,1.06,6255.1
56,hn_cabo_torres_view_restinga_port_22.jpg,plastic,no,no,0.604,5274.4
57,medium_distance_trash77.jpg,plastic,yes,yes,0.206,4307.4
58,medium_distance_trash709.jpg,plastic,no,yes,0.171,4307.4
59,marine_litter_342.jpg,plastic,yes,no,0.18,4338.5
60,close_distance_trash846.jpg,trash,yes,yes,0.189,4342.1
61,medium_distance_trash47.jpg,container,yes,yes,0.17,4309.4
62,medium_distance_trash876.jpg,polystyrene,no,no,0.165,4309.4
63,far_distance_trash536.jpg,container,no,no,0.192,4309.4
64,medium_distance_trash240.jpg,container,yes,yes,0.17,4309.4
65,far_distance_trash106.jpg,container,no,no,0.165,4309.4
66,marine_litter_236.jpg,polystyrene,yes,yes,0.17,4341.3
67,close_distance_trash99.jpg,container,no,no,0.171,4297.8
68,medium_distance_trash56.jpg,plastic,yes,no,0.173,4307.4
69,hn_radisson_isla_corazon_anfi_113.jpg,container,no,no,0.584,5278.9
70,marine_litter_292.jpg,plastic,yes,no,0.178,4338.5
71,marine_litter_310.jpg,plastic,no,yes,0.18,4338.5
72,marine_litter_367.jpg,container,yes,yes,0.199,4341.3
73,hn_cabo_torres_view_restinga_port_28.jpg,metal,no,no,0.584,5272.9
74,hn_anfi_harbour_view_163.jpg,plastic,no,no,0.587,5274.4
75,close_distance_trash661.jpg,trash,yes,yes,5.052,14494.4
76,far_distance_trash340.jpg,polystyrene,no,no,0.187,4309.4
77,medium_distance_trash892.jpg,plastic,no,no,0.168,4307.4
78,medium_distance_trash467.jpg,trash,yes,no,0.166,4310.0
79,marine_litter_438.jpg,polystyrene,yes,yes,0.171,4341.3
80,medium_distance_trash629.jpg,plastic,yes,yes,0.191,4307.4
81,hn_anfi_harbour_view_24.jpg,metal,no,no,0.592,5272.9
82,hn_anfi_isla_corazon_view_59.jpg,metal,no,no,0.605,5272.9
83,far_distance_trash365.jpg,container,yes,yes,0.197,4309.4
84,close_distance_trash1278.jpg,plastic,yes,yes,0.289,4700.8
85,marine_litter_168.jpg,container,yes,yes,0.188,4341.3
86,marine_litter_441.jpg,container,yes,yes,0.18,4341.3
87,medium_distance_trash491.jpg,container,no,no,0.167,4309.4
88,marine_litter_287.jpg,plastic,yes,yes,0.166,4338.5
89,marine_litter_264.jpg,container,no,no,0.167,4341.3
90,close_distance_trash346.jpg,container,no,no,0.186,4341.3
91,medium_distance_trash69.jpg,plastic,no,yes,0.171,4307.4
92,marine_litter_406.jpg,plastic,yes,no,0.175,4338.5
93,hn_anfi_isla_corazon_view_77.jpg,plastic,no,no,0.582,5274.4
94,medium_distance_trash595.jpg,plastic,yes,yes,0.204,4307.4
95,medium_distance_trash217.jpg,plastic,yes,yes,0.166,4307.4
96,close_distance_trash623.jpg,trash,yes,no,0.18,4342.1
97,marine_litter_404.jpg,container,no,no,0.173,4341.3
98,hn_radisson_isla_corazon_anfi_46.jpg,container,no,no,0.573,5278.9
99,far_distance_trash42.jpg,trash,yes,yes,0.186,4310.0
100,medium_distance_trash910.jpg,plastic,no,no,5.114,14469.9
101,far_distance_trash7.jpg,plastic,yes,no,0.175,4307.4
102,marine_litter_148.jpg,plastic,no,no,0.169,4338.5
103,far_distance_trash296.jpg,plastic,yes,yes,0.17,4307.4
104,medium_distance_trash237.jpg,plastic,yes,yes,0.171,4307.4
105,hn_cabo_torres_view_harbour_entrance_71.jpg,container,no,no,0.57,5278.9
106,medium_distance_trash560.jpg,plastic,yes,no,0.197,4307.4
107,close_distance_trash235.jpg,plastic,yes,yes,0.159,4307.4
108,hn_scene_1006_50.jpg,plastic,no,no,0.588,5274.4
109,hn_scene_1006_113.jpg,container,no,no,0.604,5278.9
110,close_distance_trash1191.jpg,metal,yes,yes,0.195,4338.1
111,close_distance_trash76.jpg,container,no,no,0.17,4309.4
112,medium_distance_trash693.jpg,container,yes,yes,0.165,4309.4
113,hn_scene_1006_104.jpg,plastic,no,no,0.586,5274.4
114,close_distance_trash222.jpg,container,yes,yes,0.195,4309.4
115,marine_litter_165.jpg,container,yes,yes,0.168,4341.3
116,hn_cabo_torres_view_harbour_entrance_14.jpg,metal,no,no,0.574,5272.9
117,medium_distance_trash242.jpg,trash,yes,no,0.174,4310.0
118,close_distance_trash1285.jpg,container,no,no,0.281,4703.6
119,medium_distance_trash512.jpg,container,yes,yes,0.179,4309.4
120,close_distance_trash1235.jpg,container,yes,yes,0.228,4463.1
121,marine_litter_313.jpg,container,no,yes,0.168,4341.3
122,far_distance_trash486.jpg,plastic,yes,yes,0.171,4307.4
123,close_distance_trash1293.jpg,metal,yes,yes,0.161,4306.9
124,medium_distance_trash686.jpg,metal,yes,yes,0.158,4306.9
125,hn_radisson_isla_corazon_anfi_86.jpg,container,no,no,0.584,5278.9
